"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","module","ont"
"GO:1903313","positive regulation of mRNA metabolic process","1/102","19/6316",0.0526315789473684,3.25902992776058,1.26337732286387,0.266398790236002,0.767396327201845,0.729511808396695,"tnrc6c2",1,"purple","BP"
"GO:0007179","transforming growth factor beta receptor signaling pathway","1/102","20/6316",0.05,3.09607843137255,1.20279414714223,0.278281801732894,0.767396327201845,0.729511808396695,"bambia",1,"purple","BP"
"GO:0030010","establishment of cell polarity","1/102","20/6316",0.05,3.09607843137255,1.20279414714223,0.278281801732894,0.767396327201845,0.729511808396695,"fbf1",1,"purple","BP"
"GO:0030178","negative regulation of Wnt signaling pathway","1/102","20/6316",0.05,3.09607843137255,1.20279414714223,0.278281801732894,0.767396327201845,0.729511808396695,"tle2a",1,"purple","BP"
"GO:0035023","regulation of Rho protein signal transduction","1/102","20/6316",0.05,3.09607843137255,1.20279414714223,0.278281801732894,0.767396327201845,0.729511808396695,"stard13b",1,"purple","BP"
"GO:0043065","positive regulation of apoptotic process","1/102","20/6316",0.05,3.09607843137255,1.20279414714223,0.278281801732894,0.767396327201845,0.729511808396695,"bnip3lb",1,"purple","BP"
"GO:0043068","positive regulation of programmed cell death","1/102","20/6316",0.05,3.09607843137255,1.20279414714223,0.278281801732894,0.767396327201845,0.729511808396695,"bnip3lb",1,"purple","BP"
"GO:0070972","protein localization to endoplasmic reticulum","1/102","20/6316",0.05,3.09607843137255,1.20279414714223,0.278281801732894,0.767396327201845,0.729511808396695,"sec16a",1,"purple","BP"
"GO:0071559","response to transforming growth factor beta","1/102","20/6316",0.05,3.09607843137255,1.20279414714223,0.278281801732894,0.767396327201845,0.729511808396695,"bambia",1,"purple","BP"
"GO:0071560","cellular response to transforming growth factor beta stimulus","1/102","20/6316",0.05,3.09607843137255,1.20279414714223,0.278281801732894,0.767396327201845,0.729511808396695,"bambia",1,"purple","BP"
"GO:0071900","regulation of protein serine/threonine kinase activity","1/102","20/6316",0.05,3.09607843137255,1.20279414714223,0.278281801732894,0.767396327201845,0.729511808396695,"si:dkey-175m17.7",1,"purple","BP"
"GO:2001233","regulation of apoptotic signaling pathway","1/102","20/6316",0.05,3.09607843137255,1.20279414714223,0.278281801732894,0.767396327201845,0.729511808396695,"slc25a5",1,"purple","BP"
"GO:0019725","cellular homeostasis","3/102","114/6316",0.0263157894736842,1.62951496388029,0.868947907112958,0.279594010685943,0.767396327201845,0.729511808396695,"cax1/atp1b3a/anxa6",3,"purple","BP"
"GO:0007015","actin filament organization","3/102","115/6316",0.0260869565217391,1.6153452685422,0.853174877899936,0.284010035926793,0.775392479038229,0.737113209367228,"hip1r/cap2/fmn2b",3,"purple","BP"
"GO:0060326","cell chemotaxis","1/102","21/6316",0.0476190476190476,2.94864612511671,1.14589783065248,0.289974186774706,0.783331985462826,0.74466076137429,"LOC100709470",1,"purple","BP"
"GO:0072593","reactive oxygen species metabolic process","1/102","21/6316",0.0476190476190476,2.94864612511671,1.14589783065248,0.289974186774706,0.783331985462826,0.74466076137429,"sod1",1,"purple","BP"
"GO:0015711","organic anion transport","2/102","68/6316",0.0294117647058824,1.82122260668973,0.872260047883233,0.300745854798601,0.783331985462826,0.74466076137429,"slco3a1a/slc25a5",2,"purple","BP"
"GO:0040007","growth","1/102","22/6316",0.0454545454545455,2.81461675579323,1.09228011337982,0.301478973581533,0.783331985462826,0.74466076137429,"igfbp7",1,"purple","BP"
"GO:0045785","positive regulation of cell adhesion","1/102","22/6316",0.0454545454545455,2.81461675579323,1.09228011337982,0.301478973581533,0.783331985462826,0.74466076137429,"angpt4",1,"purple","BP"
"GO:0046854","phosphatidylinositol phosphate biosynthetic process","1/102","22/6316",0.0454545454545455,2.81461675579323,1.09228011337982,0.301478973581533,0.783331985462826,0.74466076137429,"pi4kb",1,"purple","BP"
"GO:1990542","mitochondrial transmembrane transport","1/102","22/6316",0.0454545454545455,2.81461675579323,1.09228011337982,0.301478973581533,0.783331985462826,0.74466076137429,"slc25a40",1,"purple","BP"
"GO:0016042","lipid catabolic process","2/102","70/6316",0.0285714285714286,1.76918767507003,0.829051454776838,0.312721894093051,0.783331985462826,0.74466076137429,"acat1/hadhab",2,"purple","BP"
"GO:0006469","negative regulation of protein kinase activity","1/102","23/6316",0.0434782608695652,2.692242114237,1.04159452875486,0.312799142741794,0.783331985462826,0.74466076137429,"si:dkey-175m17.7",1,"purple","BP"
"GO:0007030","Golgi organization","1/102","23/6316",0.0434782608695652,2.692242114237,1.04159452875486,0.312799142741794,0.783331985462826,0.74466076137429,"sec16a",1,"purple","BP"
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","1/102","23/6316",0.0434782608695652,2.692242114237,1.04159452875486,0.312799142741794,0.783331985462826,0.74466076137429,"bambia",1,"purple","BP"
"GO:0030036","actin cytoskeleton organization","4/102","176/6316",0.0227272727272727,1.40730837789661,0.702096212726186,0.316623803180089,0.783331985462826,0.74466076137429,"hip1r/stard13b/cap2/fmn2b",4,"purple","BP"
"GO:0043549","regulation of kinase activity","2/102","71/6316",0.028169014084507,1.74426953880144,0.807968327293283,0.318694839648135,0.783331985462826,0.74466076137429,"LOC100709470/si:dkey-175m17.7",2,"purple","BP"
"GO:0071824","protein-DNA complex organization","3/102","123/6316",0.024390243902439,1.51028216164515,0.732172716132818,0.319513168494869,0.783331985462826,0.74466076137429,"chd1/dek/atrx",3,"purple","BP"
"GO:0065003","protein-containing complex assembly","6/102","288/6316",0.0208333333333333,1.29003267973856,0.645442704316745,0.321030363100535,0.783331985462826,0.74466076137429,"hip1r/cox7a1/ndufs7/ndufb2/cox7a2l/luc7l",6,"purple","BP"
"GO:0002252","immune effector process","1/102","24/6316",0.0416666666666667,2.58006535947712,0.993544799985631,0.323937627953989,0.783331985462826,0.74466076137429,"kars1",1,"purple","BP"
"GO:0017148","negative regulation of translation","1/102","24/6316",0.0416666666666667,2.58006535947712,0.993544799985631,0.323937627953989,0.783331985462826,0.74466076137429,"tnrc6c2",1,"purple","BP"
"GO:0030509","BMP signaling pathway","1/102","24/6316",0.0416666666666667,2.58006535947712,0.993544799985631,0.323937627953989,0.783331985462826,0.74466076137429,"rgmb",1,"purple","BP"
"GO:0033673","negative regulation of kinase activity","1/102","24/6316",0.0416666666666667,2.58006535947712,0.993544799985631,0.323937627953989,0.783331985462826,0.74466076137429,"si:dkey-175m17.7",1,"purple","BP"
"GO:0034249","negative regulation of amide metabolic process","1/102","24/6316",0.0416666666666667,2.58006535947712,0.993544799985631,0.323937627953989,0.783331985462826,0.74466076137429,"tnrc6c2",1,"purple","BP"
"GO:0051348","negative regulation of transferase activity","1/102","24/6316",0.0416666666666667,2.58006535947712,0.993544799985631,0.323937627953989,0.783331985462826,0.74466076137429,"si:dkey-175m17.7",1,"purple","BP"
"GO:0071772","response to BMP","1/102","24/6316",0.0416666666666667,2.58006535947712,0.993544799985631,0.323937627953989,0.783331985462826,0.74466076137429,"rgmb",1,"purple","BP"
"GO:0071773","cellular response to BMP stimulus","1/102","24/6316",0.0416666666666667,2.58006535947712,0.993544799985631,0.323937627953989,0.783331985462826,0.74466076137429,"rgmb",1,"purple","BP"
"GO:0016054","organic acid catabolic process","2/102","73/6316",0.0273972602739726,1.69648133225893,0.766788131237753,0.330604511297288,0.783331985462826,0.74466076137429,"acat1/hadhab",2,"purple","BP"
"GO:0046395","carboxylic acid catabolic process","2/102","73/6316",0.0273972602739726,1.69648133225893,0.766788131237753,0.330604511297288,0.783331985462826,0.74466076137429,"acat1/hadhab",2,"purple","BP"
"GO:0030029","actin filament-based process","4/102","180/6316",0.0222222222222222,1.3760348583878,0.655726630669022,0.331370997254873,0.783331985462826,0.74466076137429,"hip1r/stard13b/cap2/fmn2b",4,"purple","BP"
"GO:0006487","protein N-linked glycosylation","1/102","25/6316",0.04,2.47686274509804,0.947875800701331,0.334897316757023,0.783331985462826,0.74466076137429,"alg5",1,"purple","BP"
"GO:0006575","modified amino acid metabolic process","1/102","25/6316",0.04,2.47686274509804,0.947875800701331,0.334897316757023,0.783331985462826,0.74466076137429,"pcyox1",1,"purple","BP"
"GO:0022407","regulation of cell-cell adhesion","1/102","25/6316",0.04,2.47686274509804,0.947875800701331,0.334897316757023,0.783331985462826,0.74466076137429,"angpt4",1,"purple","BP"
"GO:0006816","calcium ion transport","2/102","74/6316",0.027027027027027,1.67355590885003,0.74667011094843,0.336538931762803,0.783331985462826,0.74466076137429,"cax1/anxa6",2,"purple","BP"
"GO:0051338","regulation of transferase activity","2/102","74/6316",0.027027027027027,1.67355590885003,0.74667011094843,0.336538931762803,0.783331985462826,0.74466076137429,"LOC100709470/si:dkey-175m17.7",2,"purple","BP"
"GO:0071495","cellular response to endogenous stimulus","3/102","127/6316",0.0236220472440945,1.46271421954609,0.67484743866442,0.337314879766669,0.783331985462826,0.74466076137429,"rgmb/bambia/lamtor3",3,"purple","BP"
"GO:0008380","RNA splicing","3/102","128/6316",0.0234375,1.45128676470588,0.660820592385388,0.341763956577141,0.783331985462826,0.74466076137429,"rbm5/htatsf1/luc7l",3,"purple","BP"
"GO:0001525","angiogenesis","1/102","26/6316",0.0384615384615385,2.3815987933635,0.904366434981753,0.345681051249279,0.783331985462826,0.74466076137429,"LOC100709470",1,"purple","BP"
"GO:0001817","regulation of cytokine production","1/102","26/6316",0.0384615384615385,2.3815987933635,0.904366434981753,0.345681051249279,0.783331985462826,0.74466076137429,"LOC102080865",1,"purple","BP"
"GO:0001933","negative regulation of protein phosphorylation","1/102","26/6316",0.0384615384615385,2.3815987933635,0.904366434981753,0.345681051249279,0.783331985462826,0.74466076137429,"si:dkey-175m17.7",1,"purple","BP"
"GO:0042886","amide transport","1/102","26/6316",0.0384615384615385,2.3815987933635,0.904366434981753,0.345681051249279,0.783331985462826,0.74466076137429,"abcb11a",1,"purple","BP"
"GO:1901698","response to nitrogen compound","2/102","77/6316",0.025974025974026,1.60835243188184,0.688088432758381,0.354247521225327,0.783331985462826,0.74466076137429,"ufd1l/lamtor3",2,"purple","BP"
"GO:0002694","regulation of leukocyte activation","1/102","27/6316",0.037037037037037,2.29339143064633,0.862823972209886,0.356291628796588,0.783331985462826,0.74466076137429,"kars1",1,"purple","BP"
"GO:0006892","post-Golgi vesicle-mediated transport","1/102","27/6316",0.037037037037037,2.29339143064633,0.862823972209886,0.356291628796588,0.783331985462826,0.74466076137429,"exoc6b",1,"purple","BP"
"GO:0042060","wound healing","1/102","27/6316",0.037037037037037,2.29339143064633,0.862823972209886,0.356291628796588,0.783331985462826,0.74466076137429,"angpt4",1,"purple","BP"
"GO:0050865","regulation of cell activation","1/102","27/6316",0.037037037037037,2.29339143064633,0.862823972209886,0.356291628796588,0.783331985462826,0.74466076137429,"kars1",1,"purple","BP"
"GO:0051235","maintenance of location","1/102","27/6316",0.037037037037037,2.29339143064633,0.862823972209886,0.356291628796588,0.783331985462826,0.74466076137429,"anxa6",1,"purple","BP"
"GO:0009719","response to endogenous stimulus","3/102","132/6316",0.0227272727272727,1.40730837789661,0.605866175401375,0.359537839949621,0.783331985462826,0.74466076137429,"rgmb/bambia/lamtor3",3,"purple","BP"
"GO:0048878","chemical homeostasis","3/102","133/6316",0.0225563909774436,1.39672711189739,0.592405683962409,0.36397298464346,0.783331985462826,0.74466076137429,"cax1/atp1b3a/anxa6",3,"purple","BP"
"GO:0009890","negative regulation of biosynthetic process","5/102","246/6316",0.0203252032520325,1.25856846803762,0.529968319673193,0.365598457377367,0.783331985462826,0.74466076137429,"tnrc6c2/serpine2/LOC102080865/commd7/gchfr",5,"purple","BP"
"GO:0006631","fatty acid metabolic process","2/102","79/6316",0.0253164556962025,1.56763464879623,0.650422729671234,0.365964262437728,0.783331985462826,0.74466076137429,"acat1/hadhab",2,"purple","BP"
"GO:0001816","cytokine production","1/102","28/6316",0.0357142857142857,2.21148459383753,0.8230794973997,0.366731802729288,0.783331985462826,0.74466076137429,"LOC102080865",1,"purple","BP"
"GO:0042326","negative regulation of phosphorylation","1/102","28/6316",0.0357142857142857,2.21148459383753,0.8230794973997,0.366731802729288,0.783331985462826,0.74466076137429,"si:dkey-175m17.7",1,"purple","BP"
"GO:0009892","negative regulation of metabolic process","6/102","304/6316",0.0197368421052632,1.22213622291022,0.508566592046098,0.367512780855367,0.783331985462826,0.74466076137429,"tnrc6c2/serpine2/LOC102080865/commd7/si:dkey-175m17.7/gchfr",6,"purple","BP"
"GO:0051656","establishment of organelle localization","2/102","80/6316",0.025,1.54803921568627,0.631982009123516,0.371793098348799,0.783331985462826,0.74466076137429,"exoc6b/cdk5",2,"purple","BP"
"GO:0007266","Rho protein signal transduction","1/102","29/6316",0.0344827586206897,2.13522650439486,0.784984225917984,0.377004283028526,0.783331985462826,0.74466076137429,"stard13b",1,"purple","BP"
"GO:0031047","regulatory ncRNA-mediated gene silencing","1/102","29/6316",0.0344827586206897,2.13522650439486,0.784984225917984,0.377004283028526,0.783331985462826,0.74466076137429,"tnrc6c2",1,"purple","BP"
"GO:0090287","regulation of cellular response to growth factor stimulus","1/102","29/6316",0.0344827586206897,2.13522650439486,0.784984225917984,0.377004283028526,0.783331985462826,0.74466076137429,"bambia",1,"purple","BP"
"GO:0051239","regulation of multicellular organismal process","3/102","137/6316",0.0218978102189781,1.35594675826535,0.539619166576792,0.381664633668141,0.783331985462826,0.74466076137429,"kars1/angpt4/LOC102080865",3,"purple","BP"
"GO:0044282","small molecule catabolic process","2/102","82/6316",0.024390243902439,1.51028216164515,0.595847405582309,0.383387311964465,0.783331985462826,0.74466076137429,"acat1/hadhab",2,"purple","BP"
"GO:0001568","blood vessel development","1/102","30/6316",0.0333333333333333,2.0640522875817,0.748406494619778,0.387111737001978,0.783331985462826,0.74466076137429,"LOC100709470",1,"purple","BP"
"GO:0001944","vasculature development","1/102","30/6316",0.0333333333333333,2.0640522875817,0.748406494619778,0.387111737001978,0.783331985462826,0.74466076137429,"LOC100709470",1,"purple","BP"
"GO:0007163","establishment or maintenance of cell polarity","1/102","30/6316",0.0333333333333333,2.0640522875817,0.748406494619778,0.387111737001978,0.783331985462826,0.74466076137429,"fbf1",1,"purple","BP"
"GO:0009611","response to wounding","1/102","30/6316",0.0333333333333333,2.0640522875817,0.748406494619778,0.387111737001978,0.783331985462826,0.74466076137429,"angpt4",1,"purple","BP"
"GO:0010563","negative regulation of phosphorus metabolic process","1/102","30/6316",0.0333333333333333,2.0640522875817,0.748406494619778,0.387111737001978,0.783331985462826,0.74466076137429,"si:dkey-175m17.7",1,"purple","BP"
"GO:0019221","cytokine-mediated signaling pathway","1/102","30/6316",0.0333333333333333,2.0640522875817,0.748406494619778,0.387111737001978,0.783331985462826,0.74466076137429,"commd7",1,"purple","BP"
"GO:0045936","negative regulation of phosphate metabolic process","1/102","30/6316",0.0333333333333333,2.0640522875817,0.748406494619778,0.387111737001978,0.783331985462826,0.74466076137429,"si:dkey-175m17.7",1,"purple","BP"
"GO:0048514","blood vessel morphogenesis","1/102","30/6316",0.0333333333333333,2.0640522875817,0.748406494619778,0.387111737001978,0.783331985462826,0.74466076137429,"LOC100709470",1,"purple","BP"
"GO:0098659","inorganic cation import across plasma membrane","1/102","30/6316",0.0333333333333333,2.0640522875817,0.748406494619778,0.387111737001978,0.783331985462826,0.74466076137429,"atp1b3a",1,"purple","BP"
"GO:0099587","inorganic ion import across plasma membrane","1/102","30/6316",0.0333333333333333,2.0640522875817,0.748406494619778,0.387111737001978,0.783331985462826,0.74466076137429,"atp1b3a",1,"purple","BP"
"GO:0006497","protein lipidation","1/102","31/6316",0.032258064516129,1.99746995572423,0.713229287114511,0.39705678994913,0.791047504300197,0.751995383524871,"nmt1a",1,"purple","BP"
"GO:0031400","negative regulation of protein modification process","1/102","31/6316",0.032258064516129,1.99746995572423,0.713229287114511,0.39705678994913,0.791047504300197,0.751995383524871,"si:dkey-175m17.7",1,"purple","BP"
"GO:0032006","regulation of TOR signaling","1/102","31/6316",0.032258064516129,1.99746995572423,0.713229287114511,0.39705678994913,0.791047504300197,0.751995383524871,"lamtor3",1,"purple","BP"
"GO:0042158","lipoprotein biosynthetic process","1/102","31/6316",0.032258064516129,1.99746995572423,0.713229287114511,0.39705678994913,0.791047504300197,0.751995383524871,"nmt1a",1,"purple","BP"
"GO:0006418","tRNA aminoacylation for protein translation","1/102","32/6316",0.03125,1.93504901960784,0.679348184373109,0.406842025816304,0.801261394355774,0.761705038290067,"kars1",1,"purple","BP"
"GO:0061061","muscle structure development","1/102","32/6316",0.03125,1.93504901960784,0.679348184373109,0.406842025816304,0.801261394355774,0.761705038290067,"fhl1a",1,"purple","BP"
"GO:0071345","cellular response to cytokine stimulus","1/102","32/6316",0.03125,1.93504901960784,0.679348184373109,0.406842025816304,0.801261394355774,0.761705038290067,"commd7",1,"purple","BP"
"GO:0030162","regulation of proteolysis","1/102","33/6316",0.0303030303030303,1.87641117052882,0.646669656708725,0.416469987841565,0.810816811573473,0.770788727444387,"serpine2",1,"purple","BP"
"GO:0035239","tube morphogenesis","1/102","33/6316",0.0303030303030303,1.87641117052882,0.646669656708725,0.416469987841565,0.810816811573473,0.770788727444387,"LOC100709470",1,"purple","BP"
"GO:0051241","negative regulation of multicellular organismal process","1/102","33/6316",0.0303030303030303,1.87641117052882,0.646669656708725,0.416469987841565,0.810816811573473,0.770788727444387,"angpt4",1,"purple","BP"
"GO:0098657","import into cell","3/102","147/6316",0.0204081632653061,1.26370548219288,0.414449461403776,0.425384191018008,0.810816811573473,0.770788727444387,"hip1r/LOC102077528/atp1b3a",3,"purple","BP"
"GO:0034097","response to cytokine","1/102","34/6316",0.0294117647058824,1.82122260668973,0.615109631751602,0.425943179189672,0.810816811573473,0.770788727444387,"commd7",1,"purple","BP"
"GO:0002682","regulation of immune system process","2/102","90/6316",0.0222222222222222,1.3760348583878,0.460305263776944,0.428804422325712,0.810816811573473,0.770788727444387,"kars1/LOC102080865",2,"purple","BP"
"GO:0042325","regulation of phosphorylation","2/102","90/6316",0.0222222222222222,1.3760348583878,0.460305263776944,0.428804422325712,0.810816811573473,0.770788727444387,"LOC100709470/si:dkey-175m17.7",2,"purple","BP"
"GO:0140352","export from cell","2/102","90/6316",0.0222222222222222,1.3760348583878,0.460305263776944,0.428804422325712,0.810816811573473,0.770788727444387,"exoc6b/atp1b3a",2,"purple","BP"
"GO:0009605","response to external stimulus","3/102","148/6316",0.0202702702702703,1.25516693163752,0.402424307458513,0.429703974103354,0.810816811573473,0.770788727444387,"bnip3lb/angpt4/LOC100709470",3,"purple","BP"
"GO:0065009","regulation of molecular function","4/102","207/6316",0.0193236714975845,1.196552050772,0.368365398049543,0.430940162280139,0.810816811573473,0.770788727444387,"serpine2/commd7/LOC100709470/si:dkey-175m17.7",4,"purple","BP"
"GO:0035295","tube development","1/102","35/6316",0.0285714285714286,1.76918767507003,0.584592287092591,0.435264063577232,0.810816811573473,0.770788727444387,"LOC100709470",1,"purple","BP"
"GO:0043038","amino acid activation","1/102","35/6316",0.0285714285714286,1.76918767507003,0.584592287092591,0.435264063577232,0.810816811573473,0.770788727444387,"kars1",1,"purple","BP"
"GO:0043039","tRNA aminoacylation","1/102","35/6316",0.0285714285714286,1.76918767507003,0.584592287092591,0.435264063577232,0.810816811573473,0.770788727444387,"kars1",1,"purple","BP"
"GO:0046578","regulation of Ras protein signal transduction","1/102","35/6316",0.0285714285714286,1.76918767507003,0.584592287092591,0.435264063577232,0.810816811573473,0.770788727444387,"stard13b",1,"purple","BP"
"GO:1901699","cellular response to nitrogen compound","1/102","35/6316",0.0285714285714286,1.76918767507003,0.584592287092591,0.435264063577232,0.810816811573473,0.770788727444387,"lamtor3",1,"purple","BP"
"GO:0000956","nuclear-transcribed mRNA catabolic process","1/102","36/6316",0.0277777777777778,1.72004357298475,0.555049026992399,0.44443506588819,0.815277433987402,0.775029139612667,"tnrc6c2",1,"purple","BP"
"GO:0031929","TOR signaling","1/102","36/6316",0.0277777777777778,1.72004357298475,0.555049026992399,0.44443506588819,0.815277433987402,0.775029139612667,"lamtor3",1,"purple","BP"
"GO:0036503","ERAD pathway","1/102","36/6316",0.0277777777777778,1.72004357298475,0.555049026992399,0.44443506588819,0.815277433987402,0.775029139612667,"ufd1l",1,"purple","BP"
"GO:0098739","import across plasma membrane","1/102","36/6316",0.0277777777777778,1.72004357298475,0.555049026992399,0.44443506588819,0.815277433987402,0.775029139612667,"atp1b3a",1,"purple","BP"
"GO:0006661","phosphatidylinositol biosynthetic process","1/102","37/6316",0.027027027027027,1.67355590885003,0.526417610803877,0.453458572779814,0.815277433987402,0.775029139612667,"pi4kb",1,"purple","BP"
"GO:0006898","receptor-mediated endocytosis","1/102","37/6316",0.027027027027027,1.67355590885003,0.526417610803877,0.453458572779814,0.815277433987402,0.775029139612667,"LOC102077528",1,"purple","BP"
"GO:0016485","protein processing","1/102","37/6316",0.027027027027027,1.67355590885003,0.526417610803877,0.453458572779814,0.815277433987402,0.775029139612667,"serpine2",1,"purple","BP"
"GO:0031123","RNA 3'-end processing","1/102","37/6316",0.027027027027027,1.67355590885003,0.526417610803877,0.453458572779814,0.815277433987402,0.775029139612667,"cpsf2",1,"purple","BP"
"GO:0043488","regulation of mRNA stability","1/102","37/6316",0.027027027027027,1.67355590885003,0.526417610803877,0.453458572779814,0.815277433987402,0.775029139612667,"tnrc6c2",1,"purple","BP"
"GO:0061013","regulation of mRNA catabolic process","1/102","37/6316",0.027027027027027,1.67355590885003,0.526417610803877,0.453458572779814,0.815277433987402,0.775029139612667,"tnrc6c2",1,"purple","BP"
"GO:0007167","enzyme-linked receptor protein signaling pathway","3/102","155/6316",0.0193548387096774,1.19848197343454,0.320525401503683,0.459610811393257,0.817006361548405,0.776672714160663,"rgmb/bambia/LOC100709470",3,"purple","BP"
"GO:0006338","chromatin remodeling","2/102","96/6316",0.0208333333333333,1.29003267973856,0.366849978777918,0.461713392959857,0.817006361548405,0.776672714160663,"chd1/atrx",2,"purple","BP"
"GO:0019220","regulation of phosphate metabolic process","2/102","96/6316",0.0208333333333333,1.29003267973856,0.366849978777918,0.461713392959857,0.817006361548405,0.776672714160663,"LOC100709470/si:dkey-175m17.7",2,"purple","BP"
"GO:0051174","regulation of phosphorus metabolic process","2/102","96/6316",0.0208333333333333,1.29003267973856,0.366849978777918,0.461713392959857,0.817006361548405,0.776672714160663,"LOC100709470/si:dkey-175m17.7",2,"purple","BP"
"GO:0043487","regulation of RNA stability","1/102","38/6316",0.0263157894736842,1.62951496388029,0.49864140715325,0.46233693327933,0.817006361548405,0.776672714160663,"tnrc6c2",1,"purple","BP"
"GO:0098876","vesicle-mediated transport to the plasma membrane","1/102","39/6316",0.0256410256410256,1.587732528909,0.471668752926054,0.47107245937132,0.829602010360413,0.788646545956655,"exoc6b",1,"purple","BP"
"GO:0009896","positive regulation of catabolic process","1/102","40/6316",0.025,1.54803921568627,0.445452400037927,0.479667426576055,0.836177000382583,0.794896944468143,"tnrc6c2",1,"purple","BP"
"GO:0032101","regulation of response to external stimulus","1/102","40/6316",0.025,1.54803921568627,0.445452400037927,0.479667426576055,0.836177000382583,0.794896944468143,"angpt4",1,"purple","BP"
"GO:0042157","lipoprotein metabolic process","1/102","40/6316",0.025,1.54803921568627,0.445452400037927,0.479667426576055,0.836177000382583,0.794896944468143,"nmt1a",1,"purple","BP"
"GO:0051254","positive regulation of RNA metabolic process","3/102","161/6316",0.0186335403726708,1.15381804895871,0.253283761168054,0.484720955351368,0.837035005905228,0.795712592313008,"tnrc6c2/znf513a/med12",3,"purple","BP"
"GO:0035725","sodium ion transmembrane transport","1/102","41/6316",0.024390243902439,1.51028216164515,0.419949036087233,0.488124074518892,0.837035005905228,0.795712592313008,"atp1b3a",1,"purple","BP"
"GO:0009967","positive regulation of signal transduction","2/102","102/6316",0.0196078431372549,1.21414840445982,0.279338272652459,0.493510576421168,0.837035005905228,0.795712592313008,"bambia/lamtor3",2,"purple","BP"
"GO:0015931","nucleobase-containing compound transport","1/102","42/6316",0.0238095238095238,1.47432306255836,0.395118867471067,0.496444607490856,0.837035005905228,0.795712592313008,"slc25a5",1,"purple","BP"
"GO:0045859","regulation of protein kinase activity","1/102","42/6316",0.0238095238095238,1.47432306255836,0.395118867471067,0.496444607490856,0.837035005905228,0.795712592313008,"si:dkey-175m17.7",1,"purple","BP"
"GO:0051056","regulation of small GTPase mediated signal transduction","1/102","42/6316",0.0238095238095238,1.47432306255836,0.395118867471067,0.496444607490856,0.837035005905228,0.795712592313008,"stard13b",1,"purple","BP"
"GO:0042592","homeostatic process","3/102","164/6316",0.0182926829268293,1.13271162123386,0.220609319068346,0.497072331090586,0.837035005905228,0.795712592313008,"cax1/atp1b3a/anxa6",3,"purple","BP"
"GO:0051246","regulation of protein metabolic process","3/102","164/6316",0.0182926829268293,1.13271162123386,0.220609319068346,0.497072331090586,0.837035005905228,0.795712592313008,"tnrc6c2/serpine2/si:dkey-175m17.7",3,"purple","BP"
"GO:0042981","regulation of apoptotic process","2/102","104/6316",0.0192307692307692,1.19079939668175,0.251350111428406,0.503848111500125,0.837035005905228,0.795712592313008,"bnip3lb/slc25a5",2,"purple","BP"
"GO:0006935","chemotaxis","1/102","43/6316",0.0232558139534884,1.44003647970816,0.370925255538749,0.504631195000568,0.837035005905228,0.795712592313008,"LOC100709470",1,"purple","BP"
"GO:0030155","regulation of cell adhesion","1/102","43/6316",0.0232558139534884,1.44003647970816,0.370925255538749,0.504631195000568,0.837035005905228,0.795712592313008,"angpt4",1,"purple","BP"
"GO:0042330","taxis","1/102","43/6316",0.0232558139534884,1.44003647970816,0.370925255538749,0.504631195000568,0.837035005905228,0.795712592313008,"LOC100709470",1,"purple","BP"
"GO:0045321","leukocyte activation","1/102","43/6316",0.0232558139534884,1.44003647970816,0.370925255538749,0.504631195000568,0.837035005905228,0.795712592313008,"kars1",1,"purple","BP"
"GO:0043067","regulation of programmed cell death","2/102","105/6316",0.019047619047619,1.17945845004669,0.237563073994017,0.50896643567266,0.837035005905228,0.795712592313008,"bnip3lb/slc25a5",2,"purple","BP"
"GO:0045944","positive regulation of transcription by RNA polymerase II","2/102","105/6316",0.019047619047619,1.17945845004669,0.237563073994017,0.50896643567266,0.837035005905228,0.795712592313008,"znf513a/med12",2,"purple","BP"
"GO:0051640","organelle localization","2/102","105/6316",0.019047619047619,1.17945845004669,0.237563073994017,0.50896643567266,0.837035005905228,0.795712592313008,"exoc6b/cdk5",2,"purple","BP"
"GO:0045935","positive regulation of nucleobase-containing compound metabolic process","3/102","167/6316",0.0179640718562874,1.11236350827756,0.188530846909788,0.509278122521721,0.837035005905228,0.795712592313008,"tnrc6c2/znf513a/med12",3,"purple","BP"
"GO:0010605","negative regulation of macromolecule metabolic process","5/102","291/6316",0.0171821305841924,1.0639444781349,0.143077767507223,0.50935851134543,0.837035005905228,0.795712592313008,"tnrc6c2/serpine2/LOC102080865/commd7/si:dkey-175m17.7",5,"purple","BP"
"GO:0050790","regulation of catalytic activity","3/102","169/6316",0.0177514792899408,1.09919944309085,0.167464253799461,0.517331155975954,0.84211691899665,0.800543623525987,"serpine2/LOC100709470/si:dkey-175m17.7",3,"purple","BP"
"GO:0006897","endocytosis","2/102","107/6316",0.0186915887850467,1.15741249770936,0.210388214463344,0.519100882868163,0.84211691899665,0.800543623525987,"hip1r/LOC102077528",2,"purple","BP"
"GO:0033674","positive regulation of kinase activity","1/102","45/6316",0.0222222222222222,1.3760348583878,0.324315048819102,0.520611041007619,0.84211691899665,0.800543623525987,"LOC100709470",1,"purple","BP"
"GO:0043066","negative regulation of apoptotic process","1/102","45/6316",0.0222222222222222,1.3760348583878,0.324315048819102,0.520611041007619,0.84211691899665,0.800543623525987,"slc25a5",1,"purple","BP"
